year,category,brand,model,cc,fuel,cbu_ckd,country,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sales_volume,country_clean,fuel_clean,brand_clean,model_clean,sales_volume_reported,volume_mismatch_flag,assembly_clean,category_clean,brand_verified
2023,4X2,SCANIA,Voxy 2.0 AT,1987.0,G,CBU,INA,191,316,0,0,561,0,0,2,0,0,86,0,1156,Indonesia,G,SCANIA,Voxy 2.0 AT,8806,True,CBU,4X2,False
2023,4X2,SCANIA,"Alphard 2,5 G",2000.0,G,CBU,INA,0,0,26,14,0,13,0,0,112,102,0,71,338,Indonesia,G,SCANIA,"Alphard 2,5 G",7226,True,CBU,4X2,False
2023,4X2,SCANIA,"Alphard 2,5 G",2500.0,G,CBU,INA,0,0,0,0,102,0,0,0,0,0,79,0,181,Indonesia,G,SCANIA,"Alphard 2,5 G",6025,True,CBU,4X2,False
2023,4X2,SCANIA,Alphard 2.5 X,2500.0,HYBRID,CBU,INA,0,0,28,5,0,59,15,0,95,61,0,125,388,Indonesia,HYBRID,SCANIA,Alphard 2.5 X,3062,True,CBU,4X2,False
2023,4X2,SCANIA,Alphard 2.5 Hybrid,2500.0,G,CBU,INA,2,46,0,0,87,0,0,0,1,0,0,0,136,Indonesia,G,SCANIA,Alphard 2.5 Hybrid,4908,True,CBU,4X2,False
2023,4X2,SCANIA,Vellflre 2.5,2494.0,HYBRID,CBU,Japan,0,0,0,0,0,0,0,0,1,0,0,0,1,Japan,HYBRID,SCANIA,Vellflre 2.5,166,True,CBU,4X2,False
2023,4X2,SCANIA,Vellflre 2.5 VIP Hybrid,2500.0,G,CBU,Japan,0,0,6,9,0,0,1,0,0,0,0,0,16,Japan,G,SCANIA,Vellflre 2.5 VIP Hybrid,13544,True,CBU,4X2,False
2023,4X2,SCANIA,C-HR 1.8 AT,2500.0,HYBRID,CBU,Japan,1,13,0,0,4,0,0,2,1,0,0,0,21,Japan,HYBRID,SCANIA,C-HR 1.8 AT,2749,True,CBU,4X2,False
2023,4X2,SCANIA,C-HR 1.8 AT Hybrid,1798.0,G,CBU,Japan,0,0,95,31,0,151,66,0,0,0,8,0,351,Japan,G,SCANIA,C-HR 1.8 AT Hybrid,2708,True,CBU,4X2,False
2023,4X2,SCANIA,Corolla Cross 1.8 AT,1798.0,HYBRID,CBU,Japan,4,192,44,29,103,71,36,9,8,7,35,6,544,Japan,HYBRID,SCANIA,Corolla Cross 1.8 AT,371,True,CBU,4X2,False
2023,4X2,SCANIA,Corolla Cross 1.8 AT Hybrid,1798.0,HYBRID,CBU,Japan,0,75,5,20,46,26,23,69,17,65,21,50,417,Japan,HYBRID,SCANIA,Corolla Cross 1.8 AT Hybrid,155,True,CBU,4X2,False
2023,4X2,SCANIA,Corolla Cross 1.8 AT Hybrid GR Sport,1798.0,D,CKD,Japan,6,14,34,37,47,23,48,12,6,28,0,0,255,Japan,D,SCANIA,Corolla Cross 1.8 AT Hybrid GR Sport,360,True,CKD,4X2,False
2023,4X2,SCANIA,Fortuner G 2.4 Dsl Imp 2021,1798.0,D,CKD,Thailand,48,33,126,512,21,243,205,5,19,9,148,13,1382,Thailand,D,SCANIA,Fortuner G 2.4 Dsl Imp 2021,243,True,CKD,4X2,False
2023,4X2,SCANIA,Fortuner G 2.4 Dsl AT Imp 2021,2393.0,G,CBU,Thailand,3,87,0,0,314,0,0,213,249,309,51,132,1358,Thailand,G,SCANIA,Fortuner G 2.4 Dsl AT Imp 2021,1,True,CBU,4X2,False
2023,4X2,SCANIA,HI-ACE Commuter HI Grade,2393.0,HYBRID,CKD,Thailand,0,0,36,10,0,11,6,0,48,51,0,100,262,Thailand,HYBRID,SCANIA,HI-ACE Commuter HI Grade,0,True,CKD,4X2,False
2023,4X2,SCANIA,New Almaz HEV,2500.0,HYBRID,CKD,Thailand,4,64,6710,6931,14,7888,8322,2,1,1,9531,0,39468,Thailand,HYBRID,SCANIA,New Almaz HEV,37,True,CKD,4X2,False
2023,4X2,SCANIA,Almaz RS Hybrid,2000.0,-,,,6344,6502,19556,26487,8281,42656,50978,10272,9208,10105,90094,11732,292215,,UNKNOWN,SCANIA,Almaz RS Hybrid,0,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,SUBARU,Cooper S Convertible A/T,1998.0,G,CBU,UK,0,0,0,0,0,0,0,1,7,3,0,3,14,United Kingdom,G,SUBARU,Cooper S Convertible A/T,0,True,CBU,4X2,False
2023,4X2,SUBARU,John Cooper Works Convertible A/T,1998.0,G,CKD,UK,0,0,29,21,0,14,6,0,0,0,24,0,94,United Kingdom,G,SUBARU,John Cooper Works Convertible A/T,3,True,CKD,4X2,False
2023,4X2,SUZUKI,CX-3 Pro,,G,CBU,Japan,311,274,2,313,193,355,103,153,102,74,64,56,2000,Japan,G,SUZUKI,CX-3 Pro,10,True,CBU,4X2,False
2023,4X2,SUZUKI,CX-3 Sport,1998.0,G,CBU,Japan,18,6,25,35,17,39,31,172,105,194,3,72,717,Japan,G,SUZUKI,CX-3 Sport,30,True,CBU,4X2,False
2023,4X2,SUZUKI,CUM ULAT IVE CX-5 Elite,1998.0,G,CBU,Japan,10,46,1,21,3,0,47,44,38,7,38,23,278,Japan,G,SUZUKI,CUM ULAT IVE CX-5 Elite,688,True,CBU,4X2,False
2023,4X2,TATA,All New Kijang Innova G DSL Mi 2020,1998.0,D,CKD,M a l a ysi a,0,0,318,134,861,493,236,922,1019,1554,342,2653,8532,Malaysia,D,TATA,All New Kijang Innova G DSL Mi 2020,0,True,CKD,4X2,False
2023,4X2,TOYOTA,Staria Signature 9,2499.0,D,CBU,South Korea,0,0,0,0,0,0,0,0,99,0,0,0,99,South Korea,D,TOYOTA,Staria Signature 9,172,True,CBU,4X2,False
2023,4X2,TOYOTA,MU-X RBD1,2199.0,G,CBU,South Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,G,TOYOTA,MU-X RBD1,262,True,CBU,4X2,False
2023,4X2,TOYOTA,Ca rn i va l,2151.0,D,CBU,Thailand,2,36,0,0,0,0,0,18,18,0,0,8,82,Thailand,D,TOYOTA,Ca rn i va l,2335,True,CBU,4X2,False
2023,4X2,TOYOTA,UX 250h AT BEV 72,2500.0,-,CBU,Japan,18,0,50,184,1,122,57,0,0,0,26,0,458,Japan,UNKNOWN,TOYOTA,UX 250h AT BEV 72,0,True,CBU,4X2,False
2023,4X2,TOYOTA,UX 300e,,HYBRID,CBU,Japan,0,17,0,0,100,0,0,81,15,36,19,0,268,Japan,HYBRID,TOYOTA,UX 300e,2,True,CBU,4X2,False
2023,4X2,TOYOTA,RX 350h,2487.0,HYBRID,CBU,Japan,0,0,0,0,0,0,0,0,50,5,0,51,106,Japan,HYBRID,TOYOTA,RX 350h,137,True,CBU,4X2,False
2023,4X2,TOYOTA,BRAND RX 350h Luxury HEV AT,,-,CBU,Japan,0,0,0,0,0,6,1,0,0,0,12,0,19,Japan,UNKNOWN,TOYOTA,BRAND RX 350h Luxury HEV AT,0,True,CBU,4X2,False
2023,4X2,TOYOTA,Cooper S Countryman F60 CKD A/T,1998.0,G,CKD,UK,36,28,1115,1019,14,676,484,26,10,32,542,12,3994,United Kingdom,G,TOYOTA,Cooper S Countryman F60 CKD A/T,43,True,CKD,4X2,False
2023,4X2,TOYOTA,Pajero Sport 2.5 L EXCEED (4X2) 5MT,2477.0,G,CBU,INA,49,20,16,4,30,2,5,31,42,38,1,17,255,Indonesia,G,TOYOTA,Pajero Sport 2.5 L EXCEED (4X2) 5MT,0,True,CBU,4X2,False
2023,4X2,TOYOTA,All New Serena Highway Star 2.0 AT,2477.0,G,CBU,INA,6,7,15,9,10,1,1,4,7,3,3,0,66,Indonesia,G,TOYOTA,All New Serena Highway Star 2.0 AT,252,True,CBU,4X2,False
2023,4X2,TOYOTA,BRAND NEW 3008 AT Allure Midlife,1998.0,G,CBU,Thailand,4,7,1,0,2,11,2,5,3,4,1,0,40,Thailand,G,TOYOTA,BRAND NEW 3008 AT Allure Midlife,9249,True,CBU,4X2,False
2023,4X2,WULING,Grand Sedona,2151.0,D,,,0,2,30,2,0,0,18,0,0,0,5,0,57,,D,WULING,Grand Sedona,155,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,OMDA 5 Z,1500.0,G,,,0,14,15,6,127,0,0,65,31,188,100,136,682,,G,TIDAK DIKETAHUI,OMDA 5 Z,160,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,All New Xenia 1.3 M MT,1329.0,G,,,244,22,33,10,42,55,80,8,7,352,86,124,1063,,G,TIDAK DIKETAHUI,All New Xenia 1.3 M MT,4936,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,All New Xenia 1.3 R MT,1496.0,G,CKD,INA,92,439,390,301,189,30,3,1,0,64,40,90,1639,Indonesia,G,TIDAK DIKETAHUI,All New Xenia 1.3 R MT,2502,True,CKD,4X2,False
2023,4X2,,All New Xenia 1.3 R CVT,1496.0,G,,,53,71,59,18,48,469,461,0,0,140,59,140,1518,,G,TIDAK DIKETAHUI,All New Xenia 1.3 R CVT,520,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,New Sirion 1.3 MT 2022,1298.0,G,,,268,0,0,0,377,42,0,250,207,0,20,3,1167,,G,TIDAK DIKETAHUI,New Sirion 1.3 MT 2022,20,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,New Sirion 1.3 CVT 2022,1500.0,G,CKD,M a l a ysi a,0,0,0,0,18,12,0,439,380,456,410,0,1715,Malaysia,G,TIDAK DIKETAHUI,New Sirion 1.3 CVT 2022,480,True,CKD,4X2,False
2023,4X2,,Gran Max BV 1.5,1298.0,G,CKD,INA,293,0,0,0,0,0,17,261,161,94,61,642,1529,Indonesia,G,TIDAK DIKETAHUI,Gran Max BV 1.5,376,True,CKD,4X2,False
2023,4X2,,Gran Max MB 1.3 HI FF,1495.0,G,,,198,0,0,0,0,10,998,1,0,118,103,6,1434,,G,TIDAK DIKETAHUI,Gran Max MB 1.3 HI FF,811,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Gran Max MB 1.3 HI,1495.0,G,CKD,INA,39,0,0,0,0,934,0,1,0,30,30,71,1105,Indonesia,G,TIDAK DIKETAHUI,Gran Max MB 1.3 HI,2186,True,CKD,4X2,False
2023,4X2,,Luxio 1.5 D (New),1495.0,G,CKD,INA,55,0,0,0,0,0,257,81,57,62,75,40,627,Indonesia,G,TIDAK DIKETAHUI,Luxio 1.5 D (New),597,True,CKD,4X2,False
2023,4X2,,Luxio 1.5 X MT (New),1495.0,G,,,3,0,0,0,0,46,206,0,0,38,33,24,350,,G,TIDAK DIKETAHUI,Luxio 1.5 X MT (New),1619,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Luxio 1.5 X AT (New),1496.0,G,CKD,INA,626,7,0,0,0,213,61,0,2,0,10,10,929,Indonesia,G,TIDAK DIKETAHUI,Luxio 1.5 X AT (New),741,True,CKD,4X2,False
2023,4X2,,All New Terios IDS X MT,1496.0,G,CBU,INA,437,59,10,26,0,98,52,534,483,0,0,0,1699,Indonesia,G,TIDAK DIKETAHUI,All New Terios IDS X MT,4915,True,CBU,4X2,False
2023,4X2,,All New Terios IDS X AT,1496.0,G,,,174,132,560,625,0,165,3,2,32,0,0,0,1693,,G,TIDAK DIKETAHUI,All New Terios IDS X AT,1115,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,All New Terios IDS R,1496.0,G,CBU,INA,2,1,21,23,0,102,0,28,123,0,0,0,300,Indonesia,G,TIDAK DIKETAHUI,All New Terios IDS R,1844,True,CBU,4X2,False
2023,4X2,,All New Terios IDS Custom AT,1496.0,G,,,0,0,0,0,27,0,0,14,27,1180,0,0,1248,,G,TIDAK DIKETAHUI,All New Terios IDS Custom AT,8,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,All New Terios IDS X MT (MC 2023),1496.0,G,CKD,INA,0,0,0,0,857,0,0,24,61,561,1188,0,2691,Indonesia,G,TIDAK DIKETAHUI,All New Terios IDS X MT (MC 2023),8,True,CKD,4X2,False
2023,4X2,,All New Terios IDS X AT (MC 2023),1496.0,G,,,0,21,52,44,16,0,0,457,686,266,484,1527,3553,,G,TIDAK DIKETAHUI,All New Terios IDS X AT (MC 2023),7930,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,All New Terios IDS R MT (MC 2023),1496.0,G,CKD,INA,0,8,15,5,0,0,1074,16,3,366,302,331,2120,Indonesia,G,TIDAK DIKETAHUI,All New Terios IDS R MT (MC 2023),2859,True,CKD,4X2,False
2023,4X2,,All New Terios IDS R AT (MC 2023),1496.0,G,,,0,0,0,0,109,0,404,0,0,45,173,605,1336,,G,TIDAK DIKETAHUI,All New Terios IDS R AT (MC 2023),2193,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,All New Terios IDS Custom AT (MC 2023),998.0,G,,,63,3,2,0,0,1452,239,0,0,10,76,92,1937,,G,TIDAK DIKETAHUI,All New Terios IDS Custom AT (MC 2023),337,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Rocky 1.0 R ASA CVT,998.0,G,CKD,INA,11,2,1,1,38,155,34,1,0,34,7,87,371,Indonesia,G,TIDAK DIKETAHUI,Rocky 1.0 R ASA CVT,495,True,CKD,4X2,False
2023,4X2,,Rocky 1.0 R CVT,998.0,G,,,450,39,64,14,9,487,64,66,44,3,10,2,1252,,G,TIDAK DIKETAHUI,Rocky 1.0 R CVT,90,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Rocky 1.0 R MT,1200.0,G,CKD,INA,19,0,2,0,0,124,3,5,6,182,2,20,363,Indonesia,G,TIDAK DIKETAHUI,Rocky 1.0 R MT,389,True,CKD,4X2,False
2023,4X2,,Rocky 1.2 X CVT,1200.0,G,,,10,0,0,0,0,101,55,0,0,74,347,3,590,,G,TIDAK DIKETAHUI,Rocky 1.2 X CVT,65,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Rocky 1.2 X MT,1200.0,G,CKD,INA,5,0,0,0,0,121,5,1,0,52,51,255,490,Indonesia,G,TIDAK DIKETAHUI,Rocky 1.2 X MT,3269,True,CKD,4X2,False
2023,4X2,,Rocky 1.2 M CVT,1200.0,G,,,0,6,9,3,0,2,197,0,0,4,5,50,276,,G,TIDAK DIKETAHUI,Rocky 1.2 M CVT,1178,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Rocky 1.2 M MT,1498.0,G,CKD,INA,0,0,0,1,21,3,220,5,2,0,12,15,279,Indonesia,G,TIDAK DIKETAHUI,Rocky 1.2 M MT,212,True,CKD,4X2,False
2023,4X2,,GLORY 580 1.5T A/T CVT COMFORT,1498.0,G,,,0,1,2,2,0,13,15,48,48,3,0,5,137,,G,TIDAK DIKETAHUI,GLORY 580 1.5T A/T CVT COMFORT,125,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,GLORY 580 1.5T M/T LUXURY,1498.0,G,CKD,INA,0,21,9,10,0,161,10,0,0,0,0,0,211,Indonesia,G,TIDAK DIKETAHUI,GLORY 580 1.5T M/T LUXURY,80,True,CKD,4X2,False
2023,4X2,,GLORY 580 1.5T A/T CVT LUXURY,1498.0,G,,,21,0,0,0,0,189,30,0,0,39,0,0,279,,G,TIDAK DIKETAHUI,GLORY 580 1.5T A/T CVT LUXURY,3,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,GLORY 560 1.5T 6M/T LUXURY,1498.0,G,CKD,INA,0,0,0,0,6,5,0,0,1,0,1,50,63,Indonesia,G,TIDAK DIKETAHUI,GLORY 560 1.5T 6M/T LUXURY,73,True,CKD,4X2,False
2023,4X2,,GLORY 560 1.5T A/T CVT LUXURY,1498.0,G,,,0,0,0,0,0,15,0,12,0,0,0,0,27,,G,TIDAK DIKETAHUI,GLORY 560 1.5T A/T CVT LUXURY,48,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,GLORY 560 1.5T A/T CVT COMFORT,1498.0,G,CKD,INA,1,0,0,0,2,20,4,0,0,1,0,0,28,Indonesia,G,TIDAK DIKETAHUI,GLORY 560 1.5T A/T CVT COMFORT,34,True,CKD,4X2,False
2023,4X2,,GLORY I-AUTO,1498.0,G,,,14,0,0,0,15,0,2,0,2,6,1,0,40,,G,TIDAK DIKETAHUI,GLORY I-AUTO,0,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,GELORA Blind Van (4X2) M/T,1498.0,G,CKD,INA,0,0,0,5,0,0,0,13,15,1,2,2,38,Indonesia,G,TIDAK DIKETAHUI,GELORA Blind Van (4X2) M/T,17,True,CKD,4X2,False
2023,4X2,,GELORA C36 MINI BUS 1.5 (4X2) M/T,1498.0,BEV,,,0,0,17,6,0,2,1,5,3,0,0,20,54,,BEV,TIDAK DIKETAHUI,GELORA C36 MINI BUS 1.5 (4X2) M/T,90,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,GELORA EC35 BLIND VAN (4X2) A/T,,BEV,CKD,Ch i n a,0,0,0,0,0,2,5,11,22,1,23,20,84,China,BEV,TIDAK DIKETAHUI,GELORA EC35 BLIND VAN (4X2) A/T,80,True,CKD,4X2,False
2023,4X2,,E502 EV (4X2) A/T,,BEV,CKD,INA,1,33,54,18,0,3,10,0,3,0,67,5,194,Indonesia,BEV,TIDAK DIKETAHUI,E502 EV (4X2) A/T,82,True,CKD,4X2,False
2023,4X2,,E502 EV B (4X2) A/T,1198.0,G,,,831,130,30,17,0,17,11,0,0,120,0,44,1200,,G,TIDAK DIKETAHUI,E502 EV B (4X2) A/T,111,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Brio RS,1198.0,G,CKD,INA,59,281,381,241,14,10,0,17,10,791,3,0,1807,Indonesia,G,TIDAK DIKETAHUI,Brio RS,0,True,CKD,4X2,False
2023,4X2,,Brio RS,1500.0,G,,,397,154,183,214,0,1,0,20,27,0,513,300,1809,,G,TIDAK DIKETAHUI,Brio RS,1382,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,New CR-V T,1500.0,G,CKD,INA,0,155,191,110,885,2,120,0,0,0,0,638,2101,Indonesia,G,TIDAK DIKETAHUI,New CR-V T,7834,True,CKD,4X2,False
2023,4X2,,New CR-V Prestige,1500.0,G,,,1,36,113,190,21,0,596,970,933,6,0,0,2866,,G,TIDAK DIKETAHUI,New CR-V Prestige,301,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,All New CR-V 1.5 T,1497.0,G,CKD,INA,0,1486,1880,1724,14,0,1,27,7,0,86,0,5225,Indonesia,G,TIDAK DIKETAHUI,All New CR-V 1.5 T,2317,True,CKD,4X2,False
2023,4X2,,HR-V S,1497.0,G,,,1,0,0,0,286,120,36,28,25,0,0,107,603,,G,TIDAK DIKETAHUI,HR-V S,510,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,HR-V S,1497.0,G,CKD,INA,0,289,272,215,149,601,0,306,339,0,0,0,2171,Indonesia,G,TIDAK DIKETAHUI,HR-V S,1,True,CKD,4X2,False
2023,4X2,,HR-V E,1497.0,G,,,31,0,0,0,68,0,0,142,133,0,0,0,374,,G,TIDAK DIKETAHUI,HR-V E,0,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,HR-V E+,1497.0,G,CKD,INA,643,0,0,0,78,104,0,65,54,67,0,0,1011,Indonesia,G,TIDAK DIKETAHUI,HR-V E+,1,True,CKD,4X2,False
2023,4X2,,New HR-V S,1497.0,G,,,2518,0,0,0,1092,0,0,65,30,267,46,0,4018,,G,TIDAK DIKETAHUI,New HR-V S,0,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,New HR-V E,1497.0,G,CKD,INA,263,0,0,0,0,0,0,1028,1089,1708,164,48,4300,Indonesia,G,TIDAK DIKETAHUI,New HR-V E,467,True,CKD,4X2,False
2023,4X2,,New HR-V SE,1497.0,G,,,37,0,0,0,183,0,9,0,0,117,1650,302,2298,,G,TIDAK DIKETAHUI,New HR-V SE,3734,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,New HR-V RS,1500.0,G,CKD,INA,120,1,4,29,0,0,54,210,147,0,141,1458,2164,Indonesia,G,TIDAK DIKETAHUI,New HR-V RS,21257,True,CKD,4X2,False
2023,4X2,,CITY HB RS,1500.0,G,,,61,1,2,0,0,0,1368,0,0,103,0,121,1656,,G,TIDAK DIKETAHUI,CITY HB RS,1396,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,CITY HB RS,1500.0,G,CKD,INA,0,16,5,4,0,30,78,0,0,57,85,0,275,Indonesia,G,TIDAK DIKETAHUI,CITY HB RS,181,True,CKD,4X2,False
2023,4X2,,CITY HB RS-HS,1497.0,G,,,0,81,103,69,0,244,0,13,7,0,7,160,684,,G,TIDAK DIKETAHUI,CITY HB RS-HS,1959,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Mobilio S,1497.0,G,CKD,INA,1,16,13,0,0,874,290,12,5,0,0,79,1290,Indonesia,G,TIDAK DIKETAHUI,Mobilio S,740,True,CKD,4X2,False
2023,4X2,,Mobilio E,1497.0,G,,,68,21,1,9,17,58,55,0,0,0,0,0,229,,G,TIDAK DIKETAHUI,Mobilio E,0,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Mobilio RS,1497.0,G,CKD,INA,0,12,1,26,0,0,0,1,2,361,0,0,403,Indonesia,G,TIDAK DIKETAHUI,Mobilio RS,1,True,CKD,4X2,False
2023,4X2,,New Mobilio S,1500.0,G,,,74,1,7,0,34,251,0,0,0,26,1,0,394,,G,TIDAK DIKETAHUI,New Mobilio S,1,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,WR-V E,1500.0,G,CKD,INA,686,0,0,2,8,114,0,4,0,60,30,60,964,Indonesia,G,TIDAK DIKETAHUI,WR-V E,1440,True,CKD,4X2,False
2023,4X2,,WR-V E,1500.0,G,,,596,1,1,1,37,0,48,27,28,1033,62,45,1879,,G,TIDAK DIKETAHUI,WR-V E,164,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,WR-V RS,1500.0,G,CKD,INA,1,0,0,0,10,0,20,9,20,352,994,130,1536,Indonesia,G,TIDAK DIKETAHUI,WR-V RS,1211,True,CKD,4X2,False
2023,4X2,,WR-V RS - HS,1500.0,G,,,0,0,0,0,13,0,58,10,0,0,260,596,937,,G,TIDAK DIKETAHUI,WR-V RS - HS,11582,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,BR-V S,1500.0,G,CKD,INA,1,1,2,6,1,61,1210,64,8,0,0,497,1851,Indonesia,G,TIDAK DIKETAHUI,BR-V S,7833,True,CKD,4X2,False
2023,4X2,,BR-V E+,1500.0,G,,,0,18,37,89,0,4,553,17,0,0,0,0,718,,G,TIDAK DIKETAHUI,BR-V E+,1,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,BR-V E+,1500.0,G,CKD,INA,0,48,65,43,0,76,0,6,0,0,0,0,238,Indonesia,G,TIDAK DIKETAHUI,BR-V E+,0,True,CKD,4X2,False
2023,4X2,,BR-V E Prestige,1500.0,G,,,274,205,81,61,0,1223,0,8,0,9,0,0,1861,,G,TIDAK DIKETAHUI,BR-V E Prestige,1,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,BR-V S,1500.0,G,CKD,INA,638,27,493,219,0,1038,0,0,0,94,0,0,2509,Indonesia,G,TIDAK DIKETAHUI,BR-V S,0,True,CKD,4X2,False
2023,4X2,,BR-V E,1500.0,G,,,1228,16,19,12,4,0,0,0,0,161,57,1,1498,,G,TIDAK DIKETAHUI,BR-V E,120,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,BR-V E,1500.0,G,CKD,INA,691,193,240,171,115,0,26,1,3,487,118,93,2138,Indonesia,G,TIDAK DIKETAHUI,BR-V E,1740,True,CKD,4X2,False
2023,4X2,,BR-V E Prestige,1500.0,G,,,0,0,0,0,38,0,115,5,1,246,476,90,971,,G,TIDAK DIKETAHUI,BR-V E Prestige,3702,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,BR-V Prestige-HS,1200.0,G,CKD,INA,3,212,161,131,68,0,102,68,76,0,323,574,1718,Indonesia,G,TIDAK DIKETAHUI,BR-V Prestige-HS,7561,True,CKD,4X2,False
2023,4X2,,Grand i10,1500.0,G,,,4,112,125,136,85,29,484,146,128,1,0,247,1497,,G,TIDAK DIKETAHUI,Grand i10,5070,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Creta Active 1.5 MT,1500.0,G,CKD,INA,147,176,357,234,13,130,414,251,229,1,3,0,1955,Indonesia,G,TIDAK DIKETAHUI,Creta Active 1.5 MT,0,True,CKD,4X2,False
2023,4X2,,Creta Trend 1.5 MT,1500.0,G,,,167,50,68,66,170,14,0,5,5,98,2,0,645,,G,TIDAK DIKETAHUI,Creta Trend 1.5 MT,20,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Creta Trend 1.5 IVT,1500.0,G,CKD,INA,323,201,233,169,0,900,1,166,102,111,108,2,2316,Indonesia,G,TIDAK DIKETAHUI,Creta Trend 1.5 IVT,35,True,CKD,4X2,False
2023,4X2,,Creta Style 1.5 IVT,1500.0,G,,,579,190,117,3,171,947,0,0,0,187,99,71,2364,,G,TIDAK DIKETAHUI,Creta Style 1.5 IVT,1225,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Creta Prime 1.5 IVT,1500.0,G,CKD,INA,3,120,96,1,163,0,61,86,92,247,227,58,1154,Indonesia,G,TIDAK DIKETAHUI,Creta Prime 1.5 IVT,1073,True,CKD,4X2,False
2023,4X2,,Creta Prime 1.5 IVT Two Tone,1500.0,G,,,31,155,121,4,209,2,56,122,62,16,353,310,1441,,G,TIDAK DIKETAHUI,Creta Prime 1.5 IVT Two Tone,2288,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Stargazer Active MT,1500.0,G,,,70,376,477,41,67,0,102,155,119,8,8,297,1720,,G,TIDAK DIKETAHUI,Stargazer Active MT,3674,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Stargazer Active IVT,1500.0,G,,,3,168,101,7,187,70,78,44,25,0,49,0,732,,G,TIDAK DIKETAHUI,Stargazer Active IVT,75,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Stargazer Trend MT 7 Seat,1500.0,G,CKD,INA,127,483,411,11,235,97,0,68,85,0,18,29,1564,Indonesia,G,TIDAK DIKETAHUI,Stargazer Trend MT 7 Seat,254,True,CKD,4X2,False
2023,4X2,,Stargazer Trend MT 6 Seat,1500.0,G,,,28,0,0,0,239,71,0,317,207,0,0,14,876,,G,TIDAK DIKETAHUI,Stargazer Trend MT 6 Seat,423,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Stargazer Trend IVT 7 Seat,1500.0,G,CKD,INA,4,0,0,0,0,245,13,354,267,0,1,0,884,Indonesia,G,TIDAK DIKETAHUI,Stargazer Trend IVT 7 Seat,42,True,CKD,4X2,False
2023,4X2,,Stargazer Trend IVT 6 Seat,1500.0,G,,,13,0,0,0,0,2,0,0,0,0,4,0,19,,G,TIDAK DIKETAHUI,Stargazer Trend IVT 6 Seat,697,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Stargazer Style 7 Seat,1500.0,G,CBU,INA,479,0,0,0,0,18,0,0,0,1,3,0,501,Indonesia,G,TIDAK DIKETAHUI,Stargazer Style 7 Seat,189,True,CBU,4X2,False
2023,4X2,,Stargazer Style 6 Seat,1500.0,G,,,1013,15,7,29,17,45,0,0,0,151,1,0,1278,,G,TIDAK DIKETAHUI,Stargazer Style 6 Seat,130,True,TIDAK DIKETAHUI,4X2,False
2023,4X2,,Stargazer Prime 7 Seat,1500.0,G,CBU,INA,80,79,319,30,0,0,0,0,0,388,146,1,1043,Indonesia,G,TIDAK DIKETAHUI,Stargazer Prime 7 Seat,106,True,CBU,4X2,False
